issue,id,reporter,closed_by,created_at,updated_at,closed_at,state,assignee,milestone,comments,label_name,url,title,body
swcarpentry/bc#163,23145337,gvwilson,gvwilson,2013-11-22 15:36:51,2014-07-17 01:31:32,2013-11-22 17:49:56,closed,,,20,,https://api.github.com/repos/swcarpentry/bc/issues/163,"b'Trying to teach nbconvert to make pages from our notebooks, but tripping over Unicode characters'","b'The Makefile is trying to do the right thing, but characters like `&times;` in the HTML get converted to u\'\\xd7\', which then produce the stack trace below. If anyone knows the magic words, please let me know.  (Storing the `\xa1\xc1` character directly in the notebook doesn\'t work either.)\r\n\r\n```\r\nTraceback (most recent call last):\r\n  File ""/Users/gwilson/anaconda/bin/ipython"", line 6, in <module>\r\n    sys.exit(start_ipython())\r\n  File ""/Users/gwilson/anaconda/lib/python2.7/site-packages/IPython/__init__.py"", line 118, in start_ipython\r\n    return launch_new_instance(argv=argv, **kwargs)\r\n  File ""/Users/gwilson/anaconda/lib/python2.7/site-packages/IPython/config/application.py"", line 539, in launch_instance\r\n    app.start()\r\n  File ""/Users/gwilson/anaconda/lib/python2.7/site-packages/IPython/terminal/ipapp.py"", line 356, in start\r\n    return self.subapp.start()\r\n  File ""/Users/gwilson/anaconda/lib/python2.7/site-packages/IPython/nbconvert/nbconvertapp.py"", line 266, in start\r\n    self.convert_notebooks()\r\n  File ""/Users/gwilson/anaconda/lib/python2.7/site-packages/IPython/nbconvert/nbconvertapp.py"", line 305, in convert_notebooks\r\n    write_resultes = self.writer.write(output, resources, notebook_name=notebook_name)\r\n  File ""/Users/gwilson/anaconda/lib/python2.7/site-packages/IPython/nbconvert/writers/stdout.py"", line 34, in write\r\n    print(output)\r\nUnicodeEncodeError: \'ascii\' codec can\'t encode character u\'\\xd7\' in position 212734: ordinal not in range(128)\r\n```'"
JuliaLang/julia#6225,29838155,stevengj,jakebolewski,2014-03-20 17:13:59,2015-08-11 22:13:55,2015-08-11 22:13:55,closed,,,8,REPL,https://api.github.com/repos/JuliaLang/julia/issues/6225,b'REPL semicolon output suppression is borked',"b'As @StefanKarpinski remarked in JuliaLang/IJulia.jl#160, the REPL currently does:\r\n```julia\r\njulia> 1; #=# 2\r\n\r\njulia> ans\r\n2\r\n```\r\nBoth IJulia and the REPL use a simplistic heuristic for suppressing output, but I think IJulia\'s `ismatch(r"";\\s*$"", code)` may be better here (even if it fails to suppress output from `1; #`).\r\n\r\nIn principle, there is probably some way to get the Julia parser to tell us if input ended with a semicolon, and e.g. have `include_string` return `nothing` in that case, but it may be tricky because I don\'t think we want `x;` to parse to a semantically different expression than `x`.\r\n\r\ncc: @loladiro, JuliaLang/IJulia.jl#109'"
enthought/distarray#51,20435913,bgrant,kwmsmith,2013-10-03 03:45:04,2015-10-12 22:10:23,2014-06-04 17:13:26,closed,,wishlist,7,,https://api.github.com/repos/enthought/distarray/issues/51,"b""Use `sync_imports` for local imports when it's fixed in IPython Parallel""",b'IPython issue:\r\n\r\nhttps://github.com/ipython/ipython/issues/4296'
jupyter/nbconvert#78,98458449,damianavila,,2015-07-31 19:44:52,2015-11-01 02:04:51,None,open,,,4,,https://api.github.com/repos/jupyter/nbconvert/issues/78,b'Review the scroll functionality in the slideshow',"b'@bollwyvl has raised a lot of concern about this and I agree with most of them, I think we should revisit our previous decision to have scrolling slides or make something like a `long slide` for people interested in that option.\r\n\r\nCheck @bollwyvl \'s points below:\r\n\r\nI think the phrase I used before was that they ""break the medium""... slides ""unintentionally"" bigger (i.e. not infinite like prezi, etc.) than the screen...\r\n- are not supported on any other slide platform\r\n- magnify the ""i\'m going to read you this slide"" presentation style... most people can read well north of 300 words per minute in their mother tongue, and showing someone a dense slide, they\'ll likely tune you out until they\'ve read it\r\n- break URLs: no way to link to a particular scrolled location. not that the reveal ones are great to begin with\r\n- are not liked by reveal, hence all our troubles\r\n  - will likely never printable or exportable, one of the use cases i value a lot but haven\'t been able to handle succinctly... even without scrolling slides... but at least it is theoretically doable!\r\n- which require a scroll wheel/bar during a talk is distracting to the speaker and the listeners, and content will be in a half-revealed state, which again breaks focus for both parties\r\n  - if the content really is big, like a big diagram or visualization, then temporary full screen/scroll/zoom on that content is a better fit... with text and margins so big, it\'s hard to even get 80 character code on a screen\r\n- break touch gestures (unless you\'ve fixed that!)\r\n\r\nperhaps an explicit longslide slidetype that, if found, would enable the scrolling, while slide would conform to the reveal model would be less surprising.'"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Homebrew/homebrew-python#23,12027806,samueljohn,samueljohn,2013-03-14 16:56:11,2013-12-28 12:17:13,2013-10-17 18:38:05,closed,,,10,new formula request;upstream,https://api.github.com/repos/Homebrew/homebrew-python/issues/23,b'New formula for ipython',"b'When setting up my python 2/3 installation, I found that `pip3 install ipython` does install `ipython3` that still uses 2.x syntax:\r\n\r\n```\r\nTraceback (most recent call last):\r\n[...]\r\n  File ""/homebrew/lib/python3.3/site-packages/IPython/config/application.py"", line 242\r\n    print os.linesep.join(lines)\r\n           ^\r\nSyntaxError: invalid syntax\r\n```\r\n\r\nWas the `2to3` run forgotten? I don\'t know. The `pip install ipython` for 2.x is fine!\r\n\r\nBut then I read (and was kind of shocked) that http://ipython.org/ipython-doc/stable/install/install.html tells us to use `easy_install` and `enpkg` (the enthought package manager).\r\n\r\nI think we can do better with homebrew, because all the deps are already in homebrew.'"
BhallaLab/moose#111,102502741,subhacom,dilawar,2013-04-10 06:15:03,2016-03-29 04:39:21,2016-03-29 04:39:21,closed,subhacom,,2,,https://api.github.com/repos/BhallaLab/moose/issues/111,b'Features/cleanup for multiscaleGui',"b'1. When gui is opened, there is message\r\nvoid DBusMenuExporterPrivate::addAction(QAction*, int): Already tracking action ""Python"" under id 10\r\nThis is something to do with ubuntu12.04,seems to occur when register the same action in the menu multiple times (https://github.com/ipython/ipython/issues/2988)\r\n2.Need to add Objecteditor\r\n3.Menu\'s order messup not sure what is the cause\r\n4.Need to implement plot view, When clicked on View->plotView\r\n  File ""/home/harsha/BuildQ/gui/mplugin.py"", line 115, in getPlotView\r\n    raise NotImplementedError(\'method must be implemented in derived class\')\r\nNotImplementedError: method must be implemented in derived class\r\n5.Height of scheduling window need to be fix (view->Run View) as it pushes entire gui to length greater than screen size.\r\n6.Should we not put a toggle button for all the ticks (may be for advance user)\r\n7.Need to set Run time from model (For kkit model, run time should be taken from kkit file otherise default)\r\n8.Need to check for ticks values for signalling model as compared to kkit file\r\n9.There is some kind of mis match with run the simulation v/s updating the plot graph, need closeup check on that.\r\n10.Unless model is loaded plot view or scheduling window should not come up?\n\nReported by: hrani'"
blink1073/oct2py#4,9592254,klonuo,blink1073,2012-12-31 12:31:16,2013-01-05 11:03:11,2013-01-05 11:03:11,closed,blink1073,,3,bug,https://api.github.com/repos/blink1073/oct2py/issues/4,b'Octavemagic fails to deliver inline images in IPython (on Windows)',b'I have necessary programs that output correctly for example `print -depsc` or `print -dsvg` ... from within Octave.\r\n\r\nIPython extension works fine except for drawing inline images as shown in their [example notebook file]( http://nbviewer.ipython.org/urls/raw.github.com/ipython/ipython/master/docs/examples/notebooks/octavemagic_extension.ipynb)\r\n\r\nProblem seems to be backslashes in created temp file. For example if my temp folder is `c:\\temp` octavemagic instructs octave/ghostscript to output file with this kind of path: \r\n\r\n` ... -OutputFile=c:        emp        mplaf_rm/__ipy_oct_fig_001.png c:\\temp\\oct-35.eps`\r\n\r\nwhere obviously backslash follow by `t` is passed as tab.'
spyder-ide/spyder#1082,57952581,spyder-issues-migrator,spyder-issues-migrator,2015-02-17 17:14:38,2015-02-17 17:14:42,2015-02-17 17:14:42,closed,,v2.3,5,1 star;Comp-Console-IPython;Type-Bug,https://api.github.com/repos/spyder-ide/spyder/issues/1082,b'IPython console: multiprocessing print output goes to kernel not client',"b'_From [r.lup...@gmail.com](https://code.google.com/u/105767089042807008718/) on 2012-06-06T06:29:47Z_\n\nSpyder Version:  2.2.0dev (2162: re67793ec2995 )\r\nPython Version:  2.7.2\r\nQt Version:      4.7.3, PyQt4 (API v2) 4.8.5 on Windows \n\nWhat steps will reproduce the problem?\n\n Normally standard output from scripts correctly ends up in the IPython console.\r\n\r\nUsing the multiprocessing module, standard output from subprocesses instead ends up in the kernel (external console) window.\r\n\r\nFor example, with the script below, ""Starting"" is printed to the IPython console, while the ""hello world""s appear in the kernel window.\r\n\r\n\\-------------------\r\nfrom multiprocessing import Process, Lock\r\n\r\ndef f(l, i):\r\n    l.acquire()\r\n    print \'hello world\', i\r\n    l.release()\r\n\r\nif __name__ == \'__main__\':\r\n    print ""Starting""\r\n    lock = Lock()\r\n    for num in range(10):\r\n        Process(target=f, args=(lock, num)).start()\n\n_Original issue: http://code.google.com/p/spyderlib/issues/detail?id=1082_'"
claesenm/optunity#8,38398622,claesenm,claesenm,2014-07-22 13:17:26,2015-07-10 08:57:56,2015-07-10 08:57:56,closed,,,4,bug;wontfix,https://api.github.com/repos/claesenm/optunity/issues/8,b'IPython crashes with optunity.parallel.pmap',"b""IPython crashes if the parallelized function outputs anything to stdout or stderr. This is an IPython issue that we can't fix ourselves. \r\n\r\nMore info at: https://github.com/ipython/ipython/issues/2438/\r\n\r\nA workaround is to use IPython's own parallel features:\r\nhttp://nbviewer.ipython.org/github/vals/scilife-python-course/blob/master/parallel%20python.ipynb"""
matplotlib/matplotlib#1126,6350805,taldcroft,mdboom,2012-08-21 13:54:30,2013-11-30 19:25:13,2013-02-11 17:48:57,closed,,1.2.x known bugs,12,,https://api.github.com/repos/matplotlib/matplotlib/issues/1126,b'Qt4 save dialog not functional on CentOS-5',"b""After opening a plot window using the Qt4 backend and then trying to save the plot using the plot window Save button, a file dialog window appears for just a flash and then disappears.  All other window functionality works as expected.\n\n@fheday earlier reported seeing the same behaviour in macos x Lion (Python 2.7.2, matplotlib 1.1.0, Qt 4.7.4+quartz, macports) in issue #238.\n\nI'm running on linux x64_64 with CentOS-5, using ActiveState Python and Qt4 / PyQt4 built from source.\n\n```\nbasedirlist is: ['/usr/local', '/usr']\n============================================================================\nBUILDING MATPLOTLIB\n            matplotlib: 1.2.x\n                python: 2.7.1 (r271:86832, Feb  7 2011, 11:30:54)  [GCC\n                        4.0.2 20051125 (Red Hat 4.0.2-8)]\n              platform: linux2\n\nREQUIRED DEPENDENCIES\n                 numpy: 1.6.2\n             freetype2: 9.10.3\n\nOPTIONAL BACKEND DEPENDENCIES\n                libpng: 1.2.10\n               Tkinter: Tkinter: 81008, Tk: 8.5, Tcl: 8.5\n                        * Guessing the library and include directories for\n                        * Tcl and Tk because the tclConfig.sh and\n                        * tkConfig.sh could not be found and/or parsed.\n                  Gtk+: gtk+: 2.18.3, glib: 2.22.2, pygtk: 2.16.0,\n                        pygobject: 2.20.0\n       Mac OS X native: no\n                    Qt: no\n                   Qt4: Qt: 4.8.0, PyQt4: 4.9\n                PySide: no\n                 Cairo: 1.8.8\n\nOPTIONAL DATE/TIMEZONE DEPENDENCIES\n              datetime: present, version unknown\n              dateutil: 1.5\n                  pytz: 2010o\n\nOPTIONAL USETEX DEPENDENCIES\n                dvipng: 1.5\n           ghostscript: 8.70\n                 latex: 3.141592\n               pdftops: 3.00\n```"""
Linuxbrew/legacy-linuxbrew#1071,148099548,tulindanil,,2016-04-13 15:32:04,2016-05-04 16:20:11,None,open,sjackman,,28,bug,https://api.github.com/repos/Linuxbrew/legacy-linuxbrew/issues/1071,"b""git: error: unknown option `no-edit' or `config` or `local`""","b""I have git 1.7.1 \r\nI try to \r\n\r\n```sh\r\n$ brew install python3\r\n==> Tapping homebrew/dupes\r\nerror: unknown option `config\r\n```\r\nor \r\n```sh\r\n$ brew update\r\nerror: unknown option `no-edit'\r\n```\r\n\r\nThat mistakes about the age of my git's version, but I can't find out what version is better to use\r\nUnder some circumstances I can't use cutting-edge 2.* versions :("""
neo4j/neo4j#273,8289928,lassewesth,jakewins,2012-11-12 14:03:17,2014-11-11 23:15:07,2014-11-11 23:15:07,closed,,,2,,https://api.github.com/repos/neo4j/neo4j/issues/273,b'importing neo4j breaks Control-C signal handler',"b""@shawnlower: 'Hi,\r\n\r\nAfter importing neo4j, pressing Control-C causes the interactive Python shell (CPython or ipython) to abruptly abort with no error, and without properly resetting the terminal.\r\n\r\nWhen testing code, it's normal to use Control-C to return to the python shell, without evaluating the current line / code block. Getting kicked back to a shell and losing all of your state gets pretty frustrating, and as a common reflex, not pressing Control-C as usual is a hard habit to break.\r\n\r\nThis had originally been posted as an iPython bug here:\r\nhttps://github.com/ipython/ipython/issues/2188\r\n\r\n#########################################################################\r\n### Crashy behavior:\r\n\r\n```python\r\nshawn@carbon:~/Download/neo4j-community-1.8$ ipython\r\n\r\nIn [1]: from neo4j import GraphDatabase\r\n\r\nIn [2]: shawn@carbon:~/Download/neo4j-community-1.8$ 130\r\nshawn@carbon:~/Download/neo4j-community-1.8$ shawn@carbon:~/Download/neo4j-community-1.8$ \r\nshawn@carbon:~/Download/neo4j-community-1.8$ \r\n```\r\n\r\n#########################################################################\r\n\r\nControl-C was pressed at [2]. Afterward I ran 'echo $?', to show the return code of 130, and 'stty echo' to fix the terminal ('reset' would also work).\r\n\r\n#########################################################################\r\n### Workaround:\r\n\r\n```python\r\nshawn@carbon:~/Download/neo4j-community-1.8$ ipython\r\n\r\nIn [1]: from neo4j import GraphDatabase\r\n\r\nIn [2]: import signal\r\n\r\nIn [3]: signal.signal(signal.SIGINT, signal.default_int_handler)\r\nOut[3]: <function signal.default_int_handler>\r\n\r\nIn [4]: \r\nKeyboardInterrupt\r\n\r\nIn [4]: \r\n```\r\n\r\n#########################################################################\r\n\r\nFor reference, here are a few of the other package versions:\r\n\r\n- neo4j-community-1.8\r\n- JPype==0.5.4.2 (via pip)\r\n- openjdk-6-jre-headless 6b24-1.11.4-1ubuntu0.12.04.1 i386\r\n'"""
sagemath/sagecell#433,24163120,jasongrout,,2013-12-12 08:17:41,2013-12-12 08:17:41,None,open,,,0,,https://api.github.com/repos/sagemath/sagecell/issues/433,b'graphics with NaN throw a json error',"b""This is because json doesn't actually support NaN:\r\n\r\nhttps://github.com/ipython/ipython/issues/2187/\r\n\r\nhttp://stackoverflow.com/questions/6601812/sending-nan-in-json\r\n\r\nWe could clean the NaN out of the json, we could throw an error by setting allow_nan to false, or we could just use the IPython json cleaning function."""
praw-dev/praw#485,97972923,RGood,bboe,2015-07-29 16:15:22,2015-08-23 21:04:35,2015-08-23 21:04:35,closed,,,4,,https://api.github.com/repos/praw-dev/praw/issues/485,b'login() function returning error when given no params',"b'Whenever the .login() function was called without being passed parameters, it would prompt the user for them. When done now the code throws an exception\r\n\r\n    >>> r.login()\r\n    Username: The1RGood\r\n    Traceback (most recent call last):\r\n      File ""<stdin>"", line 1, in <module>\r\n      File ""<string>"", line 2, in login\r\n      File ""C:\\python27\\lib\\site-packages\\praw-3.1.0-py2.7.egg\\praw\\decorators.py"", line 75, in wrap\r\n        return function(*args, **kwargs)\r\n       File ""C:\\python27\\lib\\site-packages\\praw-3.1.0-py2.7.egg\\praw\\__init__.py"", line 1390, in login\r\n        pswd = getpass.getpass(\'Password for %s: \' % user)\r\n      File ""C:\\python27\\lib\\getpass.py"", line 95, in win_getpass\r\n        msvcrt.putch(c)\r\n    TypeError: must be char, not unicode'"
edx/edx-platform#3170,30680233,valera-rozuvan,valera-rozuvan,2014-04-02 11:39:03,2015-02-17 20:39:37,2014-04-02 20:18:52,closed,,,6,,https://api.github.com/repos/edx/edx-platform/issues/3170,b'Remove a method call which depends on IPython.',"b'**Description**\r\n\r\nBecause IPython is not part of edx-platform dependencies, the method `assert_in` has to be defined.\r\n\r\n**Reviewers**\r\n\r\n- @auraz '"
,,,,,,,,,,,,,,
pydata/pandas#960,3783871,dfarmer,adamklein,2012-03-23 17:32:20,2014-03-26 19:30:29,2012-03-23 19:39:09,closed,,,2,,https://api.github.com/repos/pydata/pandas/issues/960,b'reindex kills IPython',"b""I'm running pandas 0.7.2 and IPython 0.12, the following toy example reproduces the behavior on my machine 100% of the time. \r\n\r\n``` python\r\ndf = pandas.DataFrame({'A' : ['foo', 'bar', 'foo', 'bar',\r\n                      'foo', 'bar', 'foo', 'foo'],\r\n                  'B' : ['one', 'one', 'two', 'three',\r\n                        'two', 'two', 'one', 'three'],\r\n                   'C' : randn(8), 'D' : randn(8)})\r\ndf\r\ngrp = df.groupby('A')\r\ntstgrp = grp.get_group('foo')\r\n```\r\n....\r\nNow typing \r\n    tstgrp.reindex( \r\n\r\ncrashes the IPython kernel. I am actually guessing this is an IPython bug, but I know that Pandas does hook in to IPython so I figured I'd start here."""
jupyter/qtconsole#76,122635816,dashesy,,2015-12-17 00:35:17,2016-03-07 17:21:04,None,open,,4.3,8,,https://api.github.com/repos/jupyter/qtconsole/issues/76,"b'After a kernel reset, input line hangs'","b""Windows with Jupyter QtConsole 4.1.1 but I have seen this on Linux on iPython too.\r\n\r\n* Add these lines to `ipython_config.py`, because I want `pylab` mode and `autoreload` for my development.\r\n\r\n```python\r\n    c.InteractiveShellApp.extensions = ['autoreload', 'pylab']\r\n    c.InteractiveShellApp.exec_lines = ['%autoreload 2', '%pylab']\r\n```\r\n\r\n* Then use <kbd>ctrl</kbd>+<kbd>.</kbd> to reset the kernel.\r\n\r\nIf I am running `QtConsole` for some time, sometimes the input hangs. I will have to close the application and open it again. \r\n\r\nThis is not a big issue, but wanted to see if I am alone in seeing this problem and if there is any workaround, or if I could help debugging this. \r\n"""
jupyter/qtconsole#94,129820791,taerath,,2016-01-29 16:46:32,2016-07-14 22:00:18,None,open,,4.3,5,bug,https://api.github.com/repos/jupyter/qtconsole/issues/94,"b'Occasionally, Qtconse stops responding to some keystrokes'","b""I am using Jupyter QtConsole 4.1.1 from Continuum's Anaconda. \r\n\r\nEvery once in a while, the Qtconsole windows stops accepting some keystrokes. I can still enter most characters and numbers, but if I press e.g. return or backspace, nothing happens.\r\n\r\nSometimes I can get things to work again by either:\r\n* Opening a new tab (and then switching back to the old one)\r\n* Pressing Ctrl-p or Ctrl-y repeatedly\r\n\r\nIs there anything I can do to debug this further?"""
JuliaLang/IJulia.jl#409,136799808,SoYman,stevengj,2016-02-26 20:03:48,2016-02-26 20:34:50,2016-02-26 20:34:50,closed,,,1,,https://api.github.com/repos/JuliaLang/IJulia.jl/issues/409,"b""MathJax doesn't render higher order roots ""","b""I'm not sure if I this is specific to IJulia or more generally Jupyter or MathJax but when the HTML-CSS renderer tries to display a cube root, for example, the output is simply: \\root{3}{x} with no pretty printing."""
mathjax/MathJax#71,592599,slymz,dpvc,2011-02-11 19:16:07,2012-12-19 17:44:20,2012-02-27 15:41:39,closed,,,27,Fixed;Test Available;v2.0,https://api.github.com/repos/mathjax/MathJax/issues/71,b'equation \\label and \\ref',"b""Feature request!  Can we have \\label and \\ref facilities for equations?\r\n\r\nThis may be a popular one indeed, but I couldn't find it on issue list (or mention of it in the documentation). And is basically been discussed long back: http://sourceforge.net/projects/mathjax/forums/forum/948700/topic/3817124\r\n\r\nThank you!\r\n\r\n"""
